signal_date,trade_date,symbol,market,signal_close,mom_5d,std_5d,trade_close,exit_close,trade_ret,weight,wret
2026-01-21,2026-01-22,2363,TWSE,56.9,0.15065722952477234,0.04570565863573195,55.1,53.5,-0.029038112522686066,0.029166666666666664,-0.0008469449485783435
2026-01-22,2026-01-23,1514,TWSE,140.5,0.35096153846153855,0.03741496493567831,142.5,139.0,-0.024561403508771895,0.029166666666666664,-0.0007163742690058469
2026-01-22,2026-01-23,1802,TWSE,51.2,0.34736842105263155,0.06560012266145865,49.8,51.8,0.04016064257028118,0.029166666666666664,0.0011713520749665344
2026-01-22,2026-01-23,1526,TWSE,22.2,0.3058823529411765,0.0684267764724631,21.2,23.3,0.09905660377358494,0.029166666666666664,0.002889150943396227
2026-01-22,2026-01-23,1809,TWSE,26.3,0.27053140096618367,0.07574130867438028,25.25,27.75,0.0990099009900991,0.029166666666666664,0.00288778877887789
2026-01-22,2026-01-23,1529,TWSE,26.85,0.26650943396226423,0.015108898949863864,27.1,26.5,-0.022140221402214055,0.029166666666666664,-0.0006457564575645765
2026-01-22,2026-01-23,1513,TWSE,184.0,0.2185430463576159,0.040288308877818556,184.0,181.0,-0.016304347826086918,0.029166666666666664,-0.0004755434782608684
2026-01-22,2026-01-23,1445,TWSE,14.6,0.18699186991869898,0.03897757532630185,14.25,14.6,0.024561403508772006,0.029166666666666664,0.0007163742690058501
2026-01-22,2026-01-23,2337,TWSE,73.4,0.18578352180936997,0.05945300013133054,69.3,76.2,0.09956709956709964,0.029166666666666664,0.002904040404040406
2026-01-22,2026-01-23,1609,TWSE,47.3,0.17955112219451363,0.0386084218102622,42.95,42.6,-0.008149010477299212,0.029166666666666664,-0.00023767947225456033
2026-01-22,2026-01-23,2351,TWSE,88.9,0.16973684210526319,0.022300507050218733,84.6,88.7,0.0484633569739954,0.029166666666666664,0.001413514578408199
2026-01-22,2026-01-23,2342,TWSE,38.95,0.1661676646706589,0.01418415351886976,35.55,35.25,-0.00843881856540074,0.029166666666666664,-0.0002461322081575216
2026-01-22,2026-01-23,2356,TWSE,51.2,0.1596828992072481,0.04142110219635363,48.0,46.55,-0.030208333333333393,0.029166666666666664,-0.0008810763888888906
2026-01-23,2026-01-26,1514,TWSE,142.5,0.25,0.036950223396470146,139.0,133.0,-0.043165467625899234,0.029166666666666664,-0.0012589928057553943
2026-01-23,2026-01-26,1471,TWSE,12.15,0.23979591836734682,0.05248771846969577,13.35,14.65,0.09737827715355807,0.029166666666666664,0.00284019975031211
2026-01-23,2026-01-26,1529,TWSE,27.1,0.2152466367713004,0.022763618565256966,26.5,25.3,-0.04528301886792452,0.029166666666666664,-0.0013207547169811317
2026-01-23,2026-01-26,2313,TWSE,171.0,0.204225352112676,0.049628165497749,177.0,169.0,-0.04519774011299438,0.029166666666666664,-0.0013182674199623359
2026-01-23,2026-01-26,2367,TWSE,44.1,0.203274215552524,0.05034177363153686,48.5,50.1,0.03298969072164959,0.029166666666666664,0.0009621993127147796
2026-01-23,2026-01-26,1802,TWSE,49.8,0.19138755980861255,0.07211418824157084,51.8,51.4,-0.007722007722007707,0.029166666666666664,-0.00022522522522522474
2026-01-23,2026-01-26,1445,TWSE,14.25,0.15853658536585358,0.04537819569711547,14.6,14.4,-0.013698630136986245,0.029166666666666664,-0.00039954337899543213
2026-01-23,2026-01-26,1513,TWSE,184.0,0.1499999999999999,0.04216017841520045,181.0,177.0,-0.02209944751381221,0.029166666666666664,-0.000644567219152856
2026-01-23,2026-01-26,1618,TWSE,50.1,0.14645308924485123,0.015400191095612624,48.7,47.35,-0.02772073921971252,0.029166666666666664,-0.0008085215605749484
2026-01-23,2026-01-26,1526,TWSE,21.2,0.1336898395721926,0.07581641083737774,23.3,22.0,-0.05579399141630903,0.029166666666666664,-0.0016273247496423466
2026-01-23,2026-01-26,2355,TWSE,39.35,0.13074712643678166,0.04316925212866867,39.5,37.65,-0.04683544303797471,0.029166666666666664,-0.0013660337552742622
2026-01-23,2026-01-26,2352,TWSE,28.2,0.12350597609561742,0.04353686061431604,26.85,25.95,-0.033519553072625774,0.029166666666666664,-0.0009776536312849182
2026-01-26,2026-01-27,1471,TWSE,13.35,0.31527093596059097,0.05707907427428131,14.65,13.9,-0.05119453924914674,0.029166666666666664,-0.0014931740614334465
2026-01-26,2026-01-27,2367,TWSE,48.5,0.30727762803234504,0.05395081483592829,50.1,49.9,-0.003992015968063978,0.029166666666666664,-0.00011643379906853267
2026-01-26,2026-01-27,2313,TWSE,177.0,0.23344947735191646,0.0472949603858014,169.0,176.0,0.041420118343195256,0.029166666666666664,0.0012080867850098615
2026-01-26,2026-01-27,1445,TWSE,14.6,0.18218623481781382,0.0432507885383201,14.4,14.15,-0.01736111111111116,0.029166666666666664,-0.0005063657407407421
2026-01-26,2026-01-27,1529,TWSE,26.5,0.15973741794310725,0.0362526722132565,25.3,25.3,0.0,0.029166666666666664,0.0
2026-01-26,2026-01-27,1514,TWSE,139.0,0.15833333333333344,0.048033732567743126,133.0,138.5,0.041353383458646586,0.029166666666666664,0.001206140350877192
2026-01-26,2026-01-27,1526,TWSE,23.3,0.13381995133819946,0.07584606169375732,22.0,22.2,0.009090909090909038,0.029166666666666664,0.0002651515151515136
2026-01-26,2026-01-27,2351,TWSE,88.7,0.13282247765006394,0.044562221506672516,89.6,96.2,0.07366071428571441,0.029166666666666664,0.0021484375000000036
2026-01-26,2026-01-27,1513,TWSE,181.0,0.12772585669781922,0.045875264868439625,177.0,185.5,0.04802259887005644,0.029166666666666664,0.0014006591337099793
2026-01-26,2026-01-27,1802,TWSE,51.8,0.1273122959738846,0.06386391665246434,51.4,52.0,0.011673151750972721,0.029166666666666664,0.00034046692607003765
2026-01-26,2026-01-27,2355,TWSE,39.5,0.11581920903954801,0.044223258603362056,37.65,37.2,-0.01195219123505964,0.029166666666666664,-0.0003486055776892394
2026-01-26,2026-01-27,2365,TWSE,40.7,0.11202185792349728,0.028397083360590065,39.3,41.6,0.058524173027989956,0.029166666666666664,0.001706955046649707
2026-01-27,2026-01-28,1471,TWSE,14.65,0.4504950495049507,0.0464062113548351,13.9,12.7,-0.08633093525179869,0.029166666666666664,-0.002517985611510795
2026-01-27,2026-01-28,2367,TWSE,50.1,0.33067729083665354,0.05100151502280385,49.9,50.4,0.01002004008016022,0.029166666666666664,0.00029225116900467304
2026-01-27,2026-01-28,1455,TWSE,10.3,0.2842892768079801,0.051054575978366566,9.38,9.05,-0.03518123667377404,0.029166666666666664,-0.0010261194029850761
2026-01-27,2026-01-28,2363,TWSE,60.5,0.16795366795366795,0.06485419682385553,58.2,55.3,-0.04982817869415812,0.029166666666666664,-0.0014533218785796117
2026-01-27,2026-01-28,2313,TWSE,169.0,0.14189189189189189,0.06230703629307769,176.0,178.0,0.011363636363636465,0.029166666666666664,0.00033143939393939683
2026-01-27,2026-01-28,1325,TWSE,32.55,0.13020833333333326,0.04259238606021656,35.8,32.25,-0.09916201117318424,0.029166666666666664,-0.00289222532588454
2026-01-27,2026-01-28,1732,TWSE,30.4,0.11355311355311337,0.043914859713514345,33.4,30.1,-0.09880239520958078,0.029166666666666664,-0.002881736526946106
2026-01-27,2026-01-28,2374,TWSE,89.3,0.10246913580246919,0.041954008870046154,91.1,94.6,0.03841931942919863,0.029166666666666664,0.0011205634833516265
2026-01-27,2026-01-28,2049,TWSE,256.5,0.09850107066381164,0.03364368939594063,259.5,257.5,-0.0077071290944122905,0.029166666666666664,-0.0002247912652536918
2026-01-27,2026-01-28,1453,TWSE,13.3,0.094650205761317,0.044939409279981544,12.75,14.0,0.0980392156862746,0.029166666666666664,0.002859477124183009
2026-01-27,2026-01-28,2365,TWSE,39.3,0.08115543328748265,0.03677919205346891,41.6,42.0,0.009615384615384581,0.029166666666666664,0.0002804487179487169
2026-01-27,2026-01-28,1582,TWSE,72.5,0.07726597325408613,0.019059720539299368,71.0,69.8,-0.016901408450704314,0.029166666666666664,-0.0004929577464788758
2026-01-28,2026-01-29,1471,TWSE,13.9,0.3830845771144278,0.06708462321912798,12.7,12.5,-0.015748031496062964,0.029166666666666664,-0.0004593175853018364
2026-01-28,2026-01-29,1325,TWSE,35.8,0.24090121317157687,0.05074502244216126,32.25,30.15,-0.06511627906976747,0.029166666666666664,-0.001899224806201551
2026-01-28,2026-01-29,1732,TWSE,33.4,0.2279411764705883,0.05182655909694323,30.1,27.9,-0.07308970099667789,0.029166666666666664,-0.002131782945736438
2026-01-28,2026-01-29,2367,TWSE,49.9,0.2230392156862746,0.05560686832259875,50.4,51.8,0.02777777777777768,0.029166666666666664,0.0008101851851851822
2026-01-28,2026-01-29,2313,TWSE,176.0,0.2179930795847751,0.0550935237000402,178.0,169.0,-0.050561797752809,0.029166666666666664,-0.0014747191011235958
2026-01-28,2026-01-29,2344,TWSE,127.0,0.2037914691943128,0.05595569156667306,130.0,128.5,-0.011538461538461497,0.029166666666666664,-0.00033653846153846033
2026-01-28,2026-01-29,2337,TWSE,83.8,0.14324693042291958,0.06853680419183548,92.1,92.8,0.007600434310532034,0.029166666666666664,0.0002216793340571843
2026-01-28,2026-01-29,2365,TWSE,41.6,0.13972602739726026,0.04017975302579034,42.0,39.0,-0.0714285714285714,0.029166666666666664,-0.002083333333333332
2026-01-28,2026-01-29,2049,TWSE,259.5,0.12095032397408212,0.030506145919690912,257.5,250.0,-0.029126213592232997,0.029166666666666664,-0.0008495145631067957
2026-01-28,2026-01-29,2351,TWSE,96.2,0.11860465116279073,0.0463335507772076,92.0,88.8,-0.034782608695652195,0.029166666666666664,-0.001014492753623189
2026-01-28,2026-01-29,2374,TWSE,91.1,0.10424242424242425,0.04194210552436418,94.6,85.2,-0.09936575052854113,0.029166666666666664,-0.002898167723749116
2026-01-28,2026-01-29,1304,TWSE,12.5,0.10132158590308382,0.034088685625616656,12.3,12.05,-0.020325203252032464,0.029166666666666664,-0.0005928184281842802
2026-01-29,2026-01-30,2367,TWSE,50.4,0.2568578553615959,0.049318167915978844,51.8,49.2,-0.05019305019305009,0.029166666666666664,-0.001463963963963961
2026-01-29,2026-01-30,2337,TWSE,92.1,0.25476839237057214,0.07251012415172595,92.8,84.8,-0.08620689655172409,0.029166666666666664,-0.0025143678160919523
2026-01-29,2026-01-30,2344,TWSE,130.0,0.2440191387559809,0.05047783098252599,128.5,116.0,-0.09727626459143968,0.029166666666666664,-0.0028372243839169904
2026-01-29,2026-01-30,2014,TWSE,18.75,0.15384615384615374,0.043286556411432,19.75,19.95,0.010126582278481067,0.029166666666666664,0.0002953586497890311
2026-01-29,2026-01-30,1471,TWSE,12.7,0.1493212669683257,0.09248983326874223,12.5,11.85,-0.052000000000000046,0.029166666666666664,-0.001516666666666668
2026-01-29,2026-01-30,1453,TWSE,14.0,0.14754098360655754,0.06486728596000299,13.2,13.4,0.015151515151515138,0.029166666666666664,0.00044191919191919146
2026-01-29,2026-01-30,2028,TWSE,20.45,0.14565826330532206,0.04206016558572306,20.1,19.65,-0.022388059701492713,0.029166666666666664,-0.0006529850746268707
2026-01-29,2026-01-30,2313,TWSE,178.0,0.144694533762058,0.052444512756894116,169.0,172.0,0.01775147928994092,0.029166666666666664,0.0005177514792899435
2026-01-29,2026-01-30,2365,TWSE,42.0,0.1428571428571428,0.03984815638305663,39.0,36.5,-0.0641025641025641,0.029166666666666664,-0.0018696581196581193
2026-01-29,2026-01-30,2009,TWSE,54.9,0.1354705274043433,0.03467286928057465,50.1,45.2,-0.09780439121756479,0.029166666666666664,-0.0028526280771789727
2026-01-29,2026-01-30,2027,TWSE,40.2,0.12133891213389125,0.012703207546426301,39.3,38.5,-0.020356234096692072,0.029166666666666664,-0.0005937234944868521
2026-01-29,2026-01-30,1325,TWSE,32.25,0.1101549053356281,0.08276731348513172,30.15,30.85,0.02321724709784423,0.029166666666666664,0.0006771697070204566
2026-01-30,2026-02-02,2337,TWSE,92.8,0.33910533910533913,0.052459029091823525,84.8,84.5,-0.003537735849056589,0.029166666666666664,-0.0001031839622641505
2026-01-30,2026-02-02,2344,TWSE,128.5,0.24757281553398047,0.04965058305542475,116.0,105.5,-0.09051724137931039,0.029166666666666664,-0.0026400862068965527
2026-01-30,2026-02-02,2014,TWSE,19.75,0.19696969696969702,0.04346506207387438,19.95,19.45,-0.02506265664160401,0.029166666666666664,-0.0007309941520467835
2026-01-30,2026-02-02,2367,TWSE,51.8,0.17460317460317443,0.039943501536053756,49.2,54.1,0.09959349593495936,0.029166666666666664,0.002904810298102981
2026-01-30,2026-02-02,2038,TWSE,16.55,0.11073825503355716,0.030830421256887865,16.6,16.0,-0.03614457831325313,0.029166666666666664,-0.0010542168674698828
2026-01-30,2026-02-02,2032,TWSE,17.95,0.10802469135802473,0.027688360299803108,17.3,16.8,-0.028901734104046284,0.029166666666666664,-0.0008429672447013498
2026-01-30,2026-02-02,2028,TWSE,20.1,0.10136986301369877,0.04686910930526585,19.65,19.25,-0.020356234096692072,0.029166666666666664,-0.0005937234944868521
2026-01-30,2026-02-02,1453,TWSE,13.2,0.08641975308641969,0.07524882693056911,13.4,13.05,-0.026119402985074647,0.029166666666666664,-0.0007618159203980104
2026-01-30,2026-02-02,2002,TWSE,20.75,0.08355091383812008,0.0268450225531248,21.1,20.65,-0.021327014218009643,0.029166666666666664,-0.0006220379146919478
2026-01-30,2026-02-02,2027,TWSE,39.3,0.0826446280991735,0.0243334001061752,38.5,38.15,-0.00909090909090915,0.029166666666666664,-0.0002651515151515168
2026-01-30,2026-02-02,2049,TWSE,250.0,0.08225108225108224,0.03817852168138676,230.0,234.0,0.017391304347825987,0.029166666666666664,0.0005072463768115912
2026-01-30,2026-02-02,2034,TWSE,22.55,0.06872037914691931,0.021056573083315454,22.0,21.9,-0.00454545454545463,0.029166666666666664,-0.00013257575757576003
2026-02-02,2026-02-03,2014,TWSE,19.95,0.1700879765395893,0.04520383356978292,19.45,18.9,-0.028277634961439646,0.029166666666666664,-0.0008247643530419896
2026-02-02,2026-02-03,2337,TWSE,84.8,0.11286089238845132,0.0780360131914693,84.5,87.9,0.04023668639053257,0.029166666666666664,0.0011735700197238665
2026-02-02,2026-02-03,1453,TWSE,13.4,0.1074380165289257,0.0742611475472023,13.05,13.05,0.0,0.029166666666666664,0.0
2026-02-02,2026-02-03,2038,TWSE,16.6,0.09210526315789491,0.03196320493963531,16.0,15.7,-0.018750000000000044,0.029166666666666664,-0.0005468750000000012
2026-02-02,2026-02-03,2002,TWSE,21.1,0.07379134860050907,0.026327687321097856,20.65,20.95,0.014527845036319542,0.029166666666666664,0.00042372881355931996
2026-02-02,2026-02-03,2028,TWSE,19.65,0.06793478260869557,0.05069013900611322,19.25,18.95,-0.01558441558441559,0.029166666666666664,-0.00045454545454545465
2026-02-02,2026-02-03,1325,TWSE,30.85,0.042229729729729826,0.09196589143971562,30.15,30.35,0.0066334991708127955,0.029166666666666664,0.00019347705914870653
2026-02-02,2026-02-03,2353,TWSE,27.2,0.040152963671128195,0.04355299523623757,26.2,26.85,0.024809160305343525,0.029166666666666664,0.0007236005089058527
2026-02-02,2026-02-03,2069,TWSE,20.4,0.032911392405063244,0.018847769417208848,19.4,19.3,-0.005154639175257603,0.029166666666666664,-0.00015034364261168006
2026-02-02,2026-02-03,2032,TWSE,17.3,0.032835820895522394,0.036027946876203386,16.8,16.5,-0.017857142857142905,0.029166666666666664,-0.0005208333333333346
2026-02-02,2026-02-03,1463,TWSE,17.75,0.03197674418604657,0.008697982918218114,17.8,17.75,-0.002808988764045006,0.029166666666666664,-8.192883895131267e-05
2026-02-02,2026-02-03,2027,TWSE,38.5,0.026666666666666616,0.02671475980264634,38.15,37.6,-0.014416775884665722,0.029166666666666664,-0.0004204892966360835
2026-02-03,2026-02-05,2014,TWSE,19.45,0.16119402985074616,0.047353052068038234,18.9,18.1,-0.042328042328042215,0.029166666666666664,-0.0012345679012345644
2026-02-03,2026-02-05,1735,TWSE,18.5,0.11445783132530107,0.0495394931027627,17.55,16.7,-0.04843304843304852,0.029166666666666664,-0.0014126305792972484
2026-02-03,2026-02-05,2337,TWSE,84.5,0.10892388451443558,0.07832392809058263,87.9,80.8,-0.08077360637087605,0.029166666666666664,-0.0023558968524838844
2026-02-03,2026-02-05,1445,TWSE,15.55,0.07986111111111116,0.03492363258769749,15.8,15.55,-0.015822784810126556,0.029166666666666664,-0.00046149789029535784
2026-02-03,2026-02-05,2367,TWSE,54.1,0.07984031936127733,0.0546385695370161,57.6,53.5,-0.07118055555555558,0.029166666666666664,-0.0020760995370370378
2026-02-03,2026-02-05,2038,TWSE,16.0,0.07744107744107742,0.036418932251771924,15.7,15.15,-0.03503184713375784,0.029166666666666664,-0.001021762208067937
2026-02-03,2026-02-05,2313,TWSE,181.5,0.07396449704142016,0.04073025903533321,176.0,172.0,-0.022727272727272707,0.029166666666666664,-0.0006628787878787873
2026-02-03,2026-02-05,2002,TWSE,20.65,0.06718346253229956,0.028125109562753402,20.95,20.4,-0.026252983293556076,0.029166666666666664,-0.0007657120127287188
2026-02-03,2026-02-05,2028,TWSE,19.25,0.05769230769230771,0.05202371831377933,18.95,18.45,-0.02638522427440637,0.029166666666666664,-0.0007695690413368525
2026-02-03,2026-02-05,2355,TWSE,39.8,0.05710491367861881,0.04048593802003262,40.1,37.65,-0.061097256857855387,0.029166666666666664,-0.0017820033250207819
2026-02-03,2026-02-05,1463,TWSE,17.8,0.028901734104046284,0.008845757647216634,17.75,18.0,0.014084507042253502,0.029166666666666664,0.00041079812206572713
2026-02-03,2026-02-05,2032,TWSE,16.8,0.02752293577981657,0.03715620097164832,16.5,16.45,-0.00303030303030305,0.029166666666666664,-8.838383838383894e-05
2026-02-05,2026-02-06,2367,TWSE,57.6,0.15430861723446898,0.05674800396405854,53.5,53.5,0.0,0.029166666666666664,0.0
2026-02-05,2026-02-06,1445,TWSE,15.8,0.11660777385159005,0.029769584606542294,15.55,15.25,-0.019292604501607746,0.029166666666666664,-0.0005627009646302259
2026-02-05,2026-02-06,2014,TWSE,18.9,0.10850439882697938,0.05455231943300224,18.1,18.0,-0.005524861878453136,0.029166666666666664,-0.00016114180478821644
2026-02-05,2026-02-06,2355,TWSE,40.1,0.07795698924731176,0.0385169959450522,37.65,37.4,-0.006640106241699861,0.029166666666666664,-0.0001936697653829126
